Police Station,Year,Type,Date,Time,Place,Latitude,Longitude,Hour,Time_Category,Is_Night,Crime_Category,Is_Violent
Banashankari,2019.0,Murder,2019-04-29 00:00:00.000,04:00:00,"No. 76/77, 8th Cross, Bhovi Colony, T.R. Nagar, Bangalore-28",12.931413,77.566018,4.0,Night,1,Violent,1
Banashankari,2019.0,Murder,2019-11-09 00:00:00.000,09:45:00,"Infront of Balaji Traders, C.K. Textiles, Ittamadu Main Road, BSK 3rd Stage, Bangalore-85.",12.920844,77.543006,9.0,Morning,0,Violent,1
Banashankari,2019.0,Murder,2019-09-23 00:00:00.000,04:30:00,"No. 277, 3rd Cross, Manjunha Nagar, Ittamadu, BSK 3rd Stage, Bangalore-85.",12.923045,77.541396,4.0,Night,1,Violent,1
Banashankari,2019.0,Murder,2019-11-13 00:00:00.000,01:00:00,"NO. 110/15, 2nd Main, P.P. Layout, BSK 3rd Stage, Bangalore-85.",12.93336,77.550661,1.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-10-02 00:00:00.000,07:00:00,"No 556, 10th A Main road, 35th Cross, 5th Block, Jayanagara Bangalore",12.971599,77.594563,7.0,Morning,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-09-11 00:00:00.000,13:30:00,"Banashankari Circle, Kanakapura Main Road Bangalore",12.80642,77.52537,13.0,Afternoon,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-01-15 00:00:00.000,10:15PM,"No.1/22, Kalappa Block, Bugle Rock Road, Basavanagudi",12.88605,77.494843,10.0,Morning,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-01-21 00:00:00.000,23:50:00,"Near Ragavendra Temple, 46th Cross, Jayanagara 5th Block Bangalore",12.921755,77.588346,23.0,Night,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-12-06 00:00:00.000,07:35:00,"18th Main, 36th F Cross Jayanagara 4th T Block Bangalore",12.922076,77.5589539,7.0,Morning,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-05-22 00:00:00.000,18:00:00,"Illunoise Pvt. Ltd, No. 121/24, 7th B Main, 13th Cross, Jayanagara 4th Block Bangalore",12.835635,77.653354,18.0,Evening,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-08-13 00:00:00.000,16:45:00,"No-466, 8th B Main road 4th Block Jayanagar Bangalore",12.925635,77.583354,16.0,Afternoon,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-11-30 00:00:00.000,20:00:00,"Kanakapura main road, Infront of Modern Tiles, Near JSS Circle, 7th Block Jayanagar Bangalore",12.28784,76.63313,20.0,Evening,1,Violent,1
Banashankari,2018.0,Attempted Murder,2018-02-12 00:00:00.000,16:25:00,"Shakambari Nagara, RR Nagara Slum, Kanakapura Main Road, Opp Banashankari Temple Bangalore",12.79642,77.50537,16.0,Afternoon,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-04-28 00:00:00.000,19:30:00,"BEHIND MARIYAMMA TEMPLE, SHAKHAMBARI NAGAR Bangalore",12.93443,77.592697,19.0,Evening,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-01-02 00:00:00.000,23:15:00,"K R Road, Top of the Under Pass. Near Basavanagudi",12.943773,77.573418,23.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-10-08 00:00:00.000,10:30:00,"No 51, Embessy Apartment, K R Road, Basavanagudi , Bangalore.",12.941212,77.57344,10.0,Morning,0,Violent,1
Banashankari,2016.0,Attempted Murder,2017-03-05 00:00:00.000,11:00:00,"Sout End Road, Nagasandra Circle Down,Basavanagudi , Bangalore.",12.941716,77.573891,11.0,Morning,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-09-05 00:00:00.000,13:45AM,"No,503 Ram mandir road Near Trinity hospital, Basavanagudi , Bangalore.",12.94452287,77.5788835,13.0,Afternoon,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-11-09 00:00:00.000,11:30:00,"No.8/2,8/3, Palamma Temple Road,Basavanagudi , Bangalore.",12.941946,77.574073,11.0,Morning,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-09-11 00:00:00.000,00:15:00,"Near No.4/228, 3rd Main Road, Ta Silk Form, Basavanagudi , Bangalore.",12.935305,77.572075,0.0,Night,1,Violent,1
Banashankari,2018.0,Attempted Murder,2018-12-02 00:00:00.000,21:15AM,"Mokambika School, Basavanagudi , Bangalore.",12.93699,77.566649,21.0,Night,1,Violent,1
Banashankari,2018.0,Attempted Murder,2018-02-14 00:00:00.000,21:15AM,"Shivasagr hotel Near xerox shop, Basavanagudi , Bangalore.",12.944247,77.572678,21.0,Night,1,Violent,1
Banashankari,2018.0,Attempted Murder,2018-05-17 00:00:00.000,11:30:00,"South Tindis, Kariyappa Road, Basavanagudi , Bangalore.",12.938602,77.575583,11.0,Morning,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-07-07 00:00:00.000,19:12AM,"No61, Uday, Govidappa Road,Basavanagudi , Bangalore.",12.946432,77.578244,19.0,Evening,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-11-19 00:00:00.000,14:30PM,"Dodda Ganaphi Temple compound inside,Basavanagudi , Bangalore.",12.942962,77.568212,14.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-04-29 00:00:00.000,04:05:00,"Cube No 7A054 7th floor
Oracle software company,
krishna magnum
Doresanipalya arkere
micolayout, Bengaluru City,
Karnaka-5600762",12.9071234,77.5772499,4.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-11-05 00:00:00.000,23:46:00,"Near Karnaka Bank,
9th Cross,, JP Nagar 2nd
Phase, Bengaluru City,
Karnaka-560078",12.9021964,77.5472,23.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-02-09 00:00:00.000,22:50:00,"111 20th cross, KR
Layout jpnagar 6th phase,
Bengaluru City",12.9047055,77.5868222,22.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-10-13 00:00:00.000,23:01:00,"NERA GKM
COLLEAGE GROUND,
RAJIVGANDHI ROAD",12.8996863,77.5719224,23.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-10-29 00:00:00.000,08:35:00,"Near HDFC Ltd Door,
No-40, Old No-1383/1384,,
East End E' Main,
Jayanagar 9th Block,
Bengaluru City,",12.91655,77.5945793,8.0,Morning,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-12-25 00:00:00.000,21:45:00,"Opp Cool Joint Bekari,
Near Jaraganahalli Park,,
JP Nagar 6th Phase,
Bengaluru City,
Karnaka-560078",12.9165477,77.5617482,21.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-04-03 00:00:00.000,22:01:00,"infront of pushpa wines,
Near IG Circle jpnagar 1st
phase, Bengaluru City,
Karnaka-560078",12.9111818,77.5739301,22.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-03-31 00:00:00.000,15:35:00,"Club, 2nd floor, beside
Davanagere benne dose,
building, Kanakapura main
road jpnagar Ist phase,
Bengaluru City,
Karnaka-560078",12.8896959,77.543055,15.0,Afternoon,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-08-29 00:00:00.000,17:01:00,"Near Siddalingeshwara
Theer Jp Nagara, 6th
Phase, Bengaluru City,
Karnaka-560078",12.9036647,77.5785439,17.0,Evening,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-05-09 00:00:00.000,11:30:00,"Near HDFC Bank M,
9th Cross,, JP Nagar 1st
Phase, Bengaluru City,
Karnaka-560078",12.9423522,77.5027961,11.0,Morning,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-10-20 00:00:00.000,13:15:00,"3rd main road, dhanapal
reddy house road,, Sarakki,
JP Nagar 1st phase,
Bengaluru City,
Karnaka-560078",12.909427,77.5706543,13.0,Afternoon,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-10-22 00:00:00.000,22:45:00,"KEB Road, Near
Sindhura Kalyana Mantapa,
J P Nagar 1st Phase,
Bengaluru City,
Karnaka",12.9093248,77.5591563,22.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-09-12 00:00:00.000,00:00:00,"Akshaya bar, J P Nagar
7th Phase, Bengaluru City,
Karnaka",12.8879049,77.5774295,0.0,Night,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-08-05 00:00:00.000,22:01:00,"Near Bekary, Opp
Diwakar Hospital, 9th Cross,
J P Nagar 2nd Phase,
Bengaluru City,
Karnaka-560078",12.8879043,77.5621085,22.0,Night,1,Violent,1
Banashankari,2018.0,Attempted Murder,2018-03-27 00:00:00.000,18:20:00,"NEAR MOSQUE, 7TH
MAIN, RAGIGUDDA
SLUM, J P NAGAR 2ND
PHASE, Bengaluru City,
Karnaka",12.8879031,77.5621085,18.0,Evening,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-12-06 00:00:00.000,18:30:00,"11th main,9th cross,My
drive service stion, J P
Nagar 1st phase, Bengaluru
City,
Karnaka-560078",12.9105665,77.571023,18.0,Evening,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-08-28 00:00:00.000,11:20:00,"NO.281/1, 1ST FLOOR,
9TH MAIN, 7TH CROSS,
BEHIND, SHAKAMBARI
TEMPLE,SHAKAMBARINAGAR, JPNAGAR 1ST PHASE, BANGALORE, KARNAKA.",12.9125802,77.5731949,11.0,Morning,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-01-26 00:00:00.000,18:40:00,"IN FRONT OF SHOP,
BESIDE MILKBOOTH,OPP
PETROL BUNK, 9TH
CROSS, J P NAGAR 2ND
PHASE, Bengaluru City,
Karnaka",12.9125802,77.5731949,18.0,Evening,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-03-28 00:00:00.000,03:00:00,"In front of Sri Balaji
Provision Store, No 16/5,,
14th E Cross, Near
Sindhura Convention Hall,
Jpn, Bengaluru City,
Karnaka-560078",12.9263748,77.5664358,3.0,Night,1,Violent,1
Banashankari,2019.0,Attempted Murder,2019-04-14 00:00:00.000,01:00:00,"25TH MAIN, LIC
COLONY,, J P NAGAR 1ST PHASE, Bengaluru City, KARNAKA",12.9122435,77.5829634,1.0,Night,1,Violent,1
Banashankari,2019.0,Attempted Murder,2019-04-20 00:00:00.000,17:00:00,"HKS SHASTRY,
NO.1835/A, 34TH CROSS,,
BSK 2ND STAGE,
Bengaluru City,
Karnaka",12.9204433,77.5663689,17.0,Evening,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-03-01 00:00:00.000,01:15:00,"Ambhedkar Nagar,,
Banashankari 2nd Stage,
Bengaluru City,",,,1.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-02-28 00:00:00.000,20:00:00,"BANASHANKARTI
TRAFFIC SINGAL, NAER
BMTC BUS STAND,
BANASHANKARI 2ND
STAGE, Bengaluru City,",,,20.0,Evening,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-01-03 00:00:00.000,14:30:00,"Near Ayyappa swamy
Temple, Anand Timbar
Road,, Kaveri Nagara,
Banashankari 2nd Stage,
Bengaluru City,",,,14.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-07-04 00:00:00.000,17:45:00,"Near Anjaneya Temple,
A.K Colony, K.R Road,
Banashankari 2nd Stage,
Bengaluru City,",,,17.0,Evening,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-04-17 00:00:00.000,21:00:00,"NO-164/D, 1ST FLOOR,
K R ROAD, TA Shilk
Form, Bengaluru City,",,,21.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-05-19 00:00:00.000,13:30:00,"Banshankari 2nd stage
Near Post office, Bengaluru
City, Karnak",,,13.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-09-10 00:00:00.000,13:00:00,"No, 2685, 17th D Cross,,
Near B.B.M.P Swimming
Pul BSK 2nd Stage,
Bengaluru City,",,,13.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-04-11 00:00:00.000,22:30:00,"10TH CROSS ANANDA
TIMBER ROAD, NEAR
AYYAPPA TEMPLE,
,CAUVERY NAGAR,
BANASHANKRI 2ND
STAGE,, Bengaluru City,",,,22.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-12-25 00:00:00.000,18:10:00,"No 2241, 23rd cross,
Banshankari 2nd stage,
Bengaluru City,",,,18.0,Evening,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-12-31 00:00:00.000,15:00:00,"No. 2241, 23rd Cross,
Banshankari 2nd stage,
Bengaluru City,",,,15.0,Afternoon,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-01-06 00:00:00.000,15:30:00,"Near Shalini Hotel
Padhmanabhanaga,
Banshankari 2nd stage,
Bengaluru City,",,,15.0,Afternoon,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-06-24 00:00:00.000,21:00:00,"No-58, 2nd Cross,
Ambedkar Nagar,
Banashanakri 2nd Stage,
Bengaluru City,",,,21.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-07-16 00:00:00.000,21:00:00,"Near Karesandra
maeedi, Karesandra,
Banashankari 2nd Stage,
Bengaluru City,",,,21.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-07-16 00:00:00.000,21:30:00,"Karesandra Maseed,
Banshankari 2nd Stage,
Bengaluru City,",,,21.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-07-31 00:00:00.000,23:30:00,"Kanakapur Main, Near
Hunsemar, Kaveeri Nagar,
BSK 2nd Stage, Bengaluru
City,",,,23.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-08-31 00:00:00.000,21:00:00,"Near Megana Shalini
appartment
Maheshwarammemple,
Road Subaramanayapura
main Raod, Bengaluru City,",,,21.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-09-30 00:00:00.000,00:30:00,"8th Main, 22nd Cross,
Junction,, BSK 2nd Stsge,
Bengaluru City,",,,0.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-12-11 00:00:00.000,10:30:00,"NO, 44/42, 11th Main,
17th Cross, Padmanabha
Nagar, BSK 2nd Stage,
Bengaluru City,",,,10.0,Morning,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-12-16 00:00:00.000,11:45:00,"Near Raghavendra
Temple, BSK 2nd Stage,
Bengaluru City,",,,11.0,Morning,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-12-22 00:00:00.000,22:15:00,"100 fit Ring Road,
Kadirenhalli, BSK 2nd Stag,
Bengaluru City,",,,22.0,Night,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-03-05 00:00:00.000,17:00:00,"Infront Krishna Grand
Hotel Monotype, BSK 2ND
STAGE, Bengaluru City,",12.87974,77.50031,17.0,Evening,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-06-27 00:00:00.000,09:30:00,"Near Kutty Stand,
Ambedkar Nagar, 2 Stang,
Banshanakrai, Bengaluru
City",,,9.0,Morning,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-06-27 00:00:00.000,10:00:00,"Near Ambdkar Nagar,, 2
Stage, Banashankari,
Bengaluru City,",,,10.0,Morning,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-01-10 00:00:00.000,06:00:00,"NO 29/10, 14A CROSS, 2ND A MAIN ROAD,
BANASHANKARI 2ND
STAGE,, Bengaluru City,",12.92957,77.57276,6.0,Morning,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-08-11 00:00:00.000,23:45:00,"#NA, Near Uday
Cering, Brigade M.M road,
Yadiyuru, Jayanagara 6th
block, Bengaluru City,",12.91851,77.58122,23.0,Night,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-09-11 00:00:00.000,05:00:00,"#NA,Near Banashankari
Fire stion, Banashankari
2nd stage, Bengaluru City,",12.87974,77.50031,5.0,Morning,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-09-11 00:00:00.000,08:00:00,"Pootph, Near BBMP
Hospital, Yediyur, 7 Block,
Jayanagar, Bengaluru City,",,,8.0,Morning,0,Violent,1
Banashankari,2017.0,Attempted Murder,2017-11-16 00:00:00.000,10:45:00,"Banashankari Barial
Ground, 2 Stage,
Banashankari, Bengaluru
City,",,,10.0,Morning,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-01-15 00:00:00.000,18:15:00,"#NA, Near Smt Jalli
store, 3rd cross, Yarab
nagara, BSK 2nd stage,
Bengaluru City,",12.89066,77.575524,18.0,Evening,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-08-04 00:00:00.000,10:50:00,"Kala Kutera Chikkakalasandra Ground, , Bengaluru City, Karnaka,",,,10.0,Morning,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-12-04 00:00:00.000,15:30:00,"Kaverinagar 3rd Cross
Bande Hall, Banashnakari
2nd stage, Bengaluru City,",,,15.0,Afternoon,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-07-09 00:00:00.000,09:30:00,"Near Kadirenahalli Park,
2nd Stage, Banashankari,
Bengaluru City,",,,9.0,Morning,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-04-12 00:00:00.000,09:45:00,"Subramanyapur Main
Road Near 4th Main,
Banashankari 2nd stage,
Bengaluru City,",,,9.0,Morning,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-11-03 00:00:00.000,13:15:00,"Near Banashankari bus
stand, Kanakapura main
road, BSK 2nd stage,
Bengaluru City,",13.01965,77.60673,13.0,Afternoon,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-05-25 00:00:00.000,17:30:00,"No. 441/601 4th main
4th Cross, Shrinagar,
Bengaluru City,",,,17.0,Evening,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-06-13 00:00:00.000,09:30:00,"Near kadirenahalli
Bridge Under pass, 2nd
Stage, Banashankari,
Bengaluru City,",,,9.0,Morning,0,Violent,1
Banashankari,2019.0,Attempted Murder,2018-12-04 00:00:00.000,15:45:00,"Kaverinagar 3rd Cross
Bande Halla Banashnakari
2nd stage, Bengaluru City,",,,15.0,Afternoon,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-10-29 00:00:00.000,20:40:00,"Near Bhaskar Hotel,
Kaveri Nagar, BSK2nd
stage, Bengaluru City,",,,20.0,Evening,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-03-22 00:00:00.000,14:30:00,J.C. Colony Lalbhagh Siddapura Jayanagar 1st Block Bengaluru.,12.944814,77.587996,14.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-11-04 00:00:00.000,14:00:00,Psychiric Ward Nimhans Hospital Hosur Main Road Bengaluru.,12.942789,77.596405,14.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-07-22 00:00:00.000,18:30:00,Near Alfa Hotel Someshwara Nagar Jayanagar 1st Block Bengaluru.,12.946042,77.593699,18.0,Evening,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-06-08 00:00:00.000,21:00:00,"No 18, 3rd cross 1st Main Byrasandra Jayanagar 1st Block Bengaluru.",12.93481,77.591525,21.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-11-08 00:00:00.000,00:15:00,Near ABCD Park Jayanagar 1st Block Bengaluru.,12.945283,77.58671,0.0,Night,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-08-16 00:00:00.000,20:30:00,Nimhans Hospital Bengaluru.,12.942789,77.596405,20.0,Evening,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-03-09 00:00:00.000,20:00:00,"No 65, 8th main 5th cross Byrasandra Jayanagar 1st Block Bengaluru.",12.934073,77.592244,20.0,Evening,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-06-09 00:00:00.000,20:00:00,Dayananda Slum Borgalli Siddapura Jayanagar 1st Block Bengaluru.,12.944485,77.591988,20.0,Evening,1,Violent,1
Banashankari,2015.0,Attempted Murder,2015-03-10 00:00:00.000,09:15:00,Near Aralikte Lalbhagh Siddapura Jayanagar 1st Block Bengaluru.,12.945602,77.588022,9.0,Morning,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-11-17 00:00:00.000,21:00:00,Infront of Axis m K.M.Colony Siddapura Jayanagar 1st Block Bengaluru.,12.946595,77.59197,21.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-08-03 00:00:00.000,13:15:00,"No 282, 4th main J.C.Colony Siddpaura Jayanagar 1st Block Bengaluru.",12.944814,77.587996,13.0,Afternoon,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-03-20 00:00:00.000,13:00:00,Near Venkesha Nursery J.C.Colony Siddpaura Jayanagar 1st Block Bengaluru.,12.944814,77.587996,13.0,Afternoon,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-04-26 00:00:00.000,04:00:00,Near Mayya Hospital T.Mariyappa Road Jayanagar 1st Block Bengaluru.,12.942707,77.585262,4.0,Night,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-06-14 00:00:00.000,04:30:00,"No 26, Gundappa Layout Byrasandra Jayanagar 1st Block Bengaluru.",12.935847,77.593125,4.0,Night,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-06-07 00:00:00.000,20:45:00,Dayananda Slum Near Flag Siddapura Jayanagar 1st Block Bengaluru.,12.944265,77.593685,20.0,Evening,1,Violent,1
Banashankari,2017.0,Attempted Murder,2017-12-19 00:00:00.000,14:00:00,Wambe Qtrs Lalbhagh Siddapura Jayanagar 1st Block Bengaluru.,12.945058,77.591578,14.0,Afternoon,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-10-25 00:00:00.000,10:45:00,"No 27, 4th cross, 5th main K.M.Colony 1st Block Jayanagar Bengaluru.",12.9446676,77.592128,10.0,Morning,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-11-28 00:00:00.000,17:00:00,Inside of Vijaya College R.V.Road 2nd Block Jayanagar Bengaluru. Bengaluru.,12.941015,77.580237,17.0,Evening,0,Violent,1
Banashankari,2018.0,Attempted Murder,2018-12-24 00:00:00.000,20:00:00,"6th cross, Guttepalya 1st Block Jayanagar Bengaluru.",12.9446676,77.592128,20.0,Evening,1,Violent,1
Banashankari,2019.0,Attempted Murder,2019-06-01 00:00:00.000,15:00:00,Near Relance Digital Office Jayanagar 2nd Block Bengaluru.,12.938585,77.58509,15.0,Afternoon,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-02-18 00:00:00.000,09:45:00,"No 1, 4th cross, V.R.Nagar 1st Block Jayanagar Bengaluru.",12.946428,77.591183,9.0,Morning,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-02-27 00:00:00.000,13:30:00,Near Lalbhagh Dubble Road Ge 1st Block Jayanagar Bengaluru.,12.951431,77.590558,13.0,Afternoon,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-08-04 00:00:00.000,12:00:00,Wambe Qtrs Siddapura 1st Block Jayanagar Bengaluru.,12.945058,77.591578,12.0,Afternoon,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-07-08 00:00:00.000,12:00:00,Arekempanahalli Someshwara Nagar 1st Block Jayanagar Bengaluru.,12.946042,77.593699,12.0,Afternoon,0,Violent,1
Banashankari,2019.0,Attempted Murder,2019-09-12 00:00:00.000,21:00:00,"No 145, 5th cross, Someshwaranagar 1st Block Jayanagar Bengaluru.",12.942008,77.593672,21.0,Night,1,Violent,1
Banashankari,2019.0,Attempted Murder,2019-10-12 00:00:00.000,21:30:00,Near Indira Canteen Byrasandra 1st Block Jayanagar Bengaluru.,12.936049,77.592597,21.0,Night,1,Violent,1
Banashankari,2019.0,Attempted Murder,2019-12-22 00:00:00.000,16:30:00,Near Public Toilet Lakkasandra Bus stop Bengaluru.,12.943814,77.59715,16.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-01-21 00:00:00.000,12:30:00,KONANAKUNTE TRAFIIC SINGLE NEAR GUBBALALA KANAKAPURA MAIN GE BANGLORE,12.89062558,77.56405571,12.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-04-30 00:00:00.000,15:00PM,"NO 36/A, ANNAPOOR MEDICAL AND GENERAL STORE JSS SCHOOL ROAD GANAPIPURA BANGLORE",12.89117067,77.5699034,15.0,Afternoon,0,Violent,1
Banashankari,2015.0,Attempted Murder,2015-05-22 00:00:00.000,19:45PM,REAL ESTEE OFFICE NAGARAJA CANARA BANK ROAD KONANAKUNTE CROSS BANGLORE 62,12.88290759,77.56690606,19.0,Evening,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-11-01 00:00:00.000,21:15PM,5TH B CROSS OM NEAR SHAKTI TEPMLE HANUMAGIRI NAGARA CHIKLASANDRA BANGLORE,12.917986,77.553778,21.0,Night,1,Violent,1
Banashankari,2016.0,Attempted Murder,2016-01-31 00:00:00.000,10:00:00,NO 496. 9TH MAIN ROAD 3RD CROSS SRINIDI LAYOUT KONANAKUNTE BANGLORE,12.90759817,77.53481056,10.0,Morning,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-02-22 00:00:00.000,08:15:00,GOVT SCHOOL FRONT VENKTESHWARA IAYANAGARA BEKARI CHIKLLASANDRA BANGLORE,12.91273921,77.54878858,8.0,Morning,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-02-24 00:00:00.000,nan,NO 59/5. 1ST MAIN ROAD 2ND CROSS GOWRAVANAGARA JP NAGARA 7TH STAGE BANGLORE,12.90944142,77.55721452,,Unknown,0,Violent,1
Banashankari,2016.0,Attempted Murder,2016-02-29 00:00:00.000,17:40PM,GOWDANAPALLY NEAR SRINIVASA THETRE BANGLORE,12.90913455,77.55325268,17.0,Evening,0,Violent,1
